Payment_ID,Payment_Date,Month,Student_ID,Subject,Level,Tutor,Payment_Method,Course_Fee,Discount,Amount_Paid,Payment_Status,Student_Status
PAY02255,2025/07/10,July,STU0480,IELTS,Advanced,Michael,Bank Transfer,650000,100000,550000,Paid,Inactive
PAY02256,2025/01/16,January,STU0192,Speaking,Advanced,Emily,Cash,650000,50000,600000,Paid,active
PAY02257,2025/01/15,January,STU0468,english,Beginner,SARAH,transfer,500000,,,paid,Inactive
PAY02258,2025-03-22,March,STU0048,english,Beginner,Sarah,transfer,500000,50000,450000,Unpaid,Actve
PAY02259,2025/10/02,October,STU0001,Speaking,Intermediate, john ,Bank Transfer,650000,-50000,700000,Paid,active
PAY02260,"Dec 03, 2025",December,STU0245,ENG,Advanced,,Transfer,5000000,,,Paid,Inactive
PAY02261,21/09/2025,September,STU0381,Math,Advanced,Jhon,Bank Transfer,650000,25000,625000,paid,Active
PAY02262,08/05/2025,May,STU0155,Grammar,Advanced, john , Cash ,700000,25000,675000,paid,active
PAY02263,"Mar 09, 2025",March,STU0297,English,Advanced,Jhon, Cash ,750000,50000,700000,Paid,Inactive
PAY02264,2025-04-04,April,STU0407,TOEFL,Beginner,Jhon,Bank Transfer,650000,,,Paid,Actve
PAY02265,"Sep 05, 2025",September,STU0498,english,Intermediate,Linda,transfer,650000,,,paid,active
PAY02266,2025/10/07,October,STU0394,Grammar,Intermediate,Michael,Bank Transfer,500000,,,Unpaid,Actve
PAY02267,2025/10/09,October,STU0391,Speaking,Beginner,Emily,transfer,500000,,,paid,Active
PAY02268,06/10/2025,October,STU0425,Math,Beginner,SARAH, Cash ,500000,25000,475000,Unpaid,Inactive
PAY02269,"Jun 27, 2025",June,STU0482,Math,Advanced,Michael,transfer,750000,100000,650000,paid,Inactive
PAY02270,14/03/2025,March,STU0182,IELTS,Advanced,SARAH,E-Wallet,500000,25000,475000,Paid,active
PAY02271,04/10/2025,October,STU0052,IELTS,Advanced,,Transfer,5000000,25000,4975000,paid,Inactive
PAY02272,2025/10/04,October,STU0497,english,Intermediate,Jhon,E-Wallet,650000,50000,600000,Unpaid,Actve
PAY02273,"Aug 28, 2025",August,STU0001,Math,Intermediate,SARAH, Cash ,650000,,,Unpaid,Inactive
PAY02274,2025-11-10,November,STU0247,IELTS,Beginner,Jhon,,500000,100000,400000,Paid,Actve
PAY02275,20/07/2025,July,STU0494,Speaking,Beginner,Jhon,Cash,650000,50000,600000,paid,Inactive
PAY02276,2025/04/16,April,STU0168,English,Advanced,Sarah,E-Wallet,650000,,,Unpaid,Active
PAY02277,2025/11/18,November,STU0421,Math,Advanced,,transfer,650000,,,Paid,Active
PAY02278,"Jun 24, 2025",June,STU0131,Math,Advanced, john ,transfer,500000,100000,400000,paid,Inactive
PAY02279,2025/12/30,December,STU0046,Grammar,Beginner, john ,,700000,25000,675000,paid,Actve
PAY02280,2025-08-04,August,STU0376,Speaking,Intermediate,SARAH,Bank Transfer,500000,50000,450000,Unpaid,active
PAY02281,2025-07-02,July,STU0249,TOEFL,Advanced, john ,Transfer,500000,0,500000,paid,Actve
PAY02282,"Dec 07, 2025",December,STU0311,english,Advanced,SARAH,,500000,,,paid,Actve
PAY02283,2025-01-22,January,STU0295,Math,Beginner,Linda,Bank Transfer,5000000,,,paid,Actve
PAY02284,2025-07-21,July,STU0437,ENG,Advanced,SARAH,Cash,700000,,,Unpaid,Actve
PAY02285,2025-12-09,December,STU0323,Grammar,Beginner,David,transfer,650000,-50000,700000,Paid,Actve
PAY02286,"May 10, 2025",May,STU0128,Speaking,Intermediate,John,Bank Transfer,700000,50000,650000,Unpaid,active
PAY02287,24/03/2025,March,STU0380,english,Intermediate,Michael,,5000000,-50000,5050000,Unpaid,Active
PAY02288,"Jun 20, 2025",June,STU0429,TOEFL,Intermediate,David,Cash,5000000,-50000,5050000,paid,Active
PAY02289,2025/11/24,November,STU0096,english,Beginner,David,,700000,-50000,750000,paid,Actve
PAY02290,"Jun 29, 2025",June,STU0492,IELTS,Intermediate,John,Cash,750000,50000,700000,Paid,active
PAY02291,"Sep 17, 2025",September,STU0317,Math,Beginner,Sarah,Cash,5000000,-50000,5050000,paid,Actve
PAY02292,15/05/2025,May,STU0069,english,Beginner,David,E-Wallet,700000,-50000,750000,paid,Active
PAY02293,15/06/2025,June,STU0080,Speaking,Beginner, john ,Transfer,750000,0,750000,paid,Inactive
PAY02294,06/05/2025,May,STU0075,English,Intermediate,Linda,Cash,750000,,,paid,Actve
PAY02295,2025/08/13,August,STU0099,english,Beginner,SARAH,E-Wallet,5000000,-50000,5050000,Unpaid,Actve
PAY02296,"May 14, 2025",May,STU0461,TOEFL,Intermediate,SARAH,Bank Transfer,700000,100000,600000,Paid,Inactive
PAY02297,14/06/2025,June,STU0470,ENG,Advanced,Emily,Cash,5000000,-50000,5050000,paid,Inactive
PAY02298,28/06/2025,June,STU0028,ENG,Advanced, john ,transfer,750000,50000,700000,paid,Actve
PAY02299,03/02/2025,February,STU0333,English,Intermediate, john ,,500000,-50000,550000,paid,Inactive
PAY02300,"Feb 02, 2025",February,STU0130,English,Advanced,,transfer,500000,,,Unpaid,Inactive
PAY02301,22/07/2025,July,STU0346,Speaking,Intermediate,Linda,E-Wallet,750000,50000,700000,paid,Actve
PAY02302,"Mar 15, 2025",March,STU0387,Grammar,Advanced,Sarah,,500000,-50000,550000,Paid,Active
PAY02303,2025/09/29,September,STU0308,IELTS,Beginner,John, Cash ,650000,,,Unpaid,Active
PAY02304,2025-06-19,June,STU0486,english,Intermediate,Jhon, Cash ,500000,100000,400000,Unpaid,Inactive
PAY02305,25/06/2025,June,STU0363,english,Intermediate, john ,Cash,500000,50000,450000,Paid,active
PAY02306,25/07/2025,July,STU0325,Math,Intermediate, john ,,650000,50000,600000,Paid,active
PAY02307,2025-01-11,January,STU0049,IELTS,Beginner,SARAH,Cash,5000000,0,5000000,Paid,active
PAY02308,"Jul 16, 2025",July,STU0440,Math,Beginner,Linda, Cash ,500000,-50000,550000,paid,Actve
PAY02309,04/04/2025,April,STU0468,IELTS,Advanced,Emily,E-Wallet,700000,0,700000,Paid,Actve
PAY02310,28/12/2025,December,STU0228,English,Advanced,John,E-Wallet,5000000,25000,4975000,Paid,active
PAY02311,2025-05-30,May,STU0266,IELTS,Beginner, john ,Transfer,700000,,,paid,Inactive
PAY02312,"Nov 10, 2025",November,STU0200,ENG,Beginner,SARAH,Cash,750000,,,Unpaid,Inactive
PAY02313,07/07/2025,July,STU0207,English,Intermediate,John,transfer,650000,100000,550000,paid,Active
PAY02314,2025-09-24,September,STU0360,english,Advanced,Linda,Bank Transfer,700000,-50000,750000,Unpaid,Inactive
PAY02315,18/08/2025,August,STU0223,english,Beginner, john ,Cash,700000,,,Unpaid,Active
PAY02316,2025/06/14,June,STU0403,Speaking,Advanced,John,E-Wallet,5000000,100000,4900000,Paid,Inactive
PAY02317,"Feb 15, 2025",February,STU0278,IELTS,Advanced,Emily, Cash ,5000000,,,Paid,Active
PAY02318,"Jan 25, 2025",January,STU0276,English,Advanced,Jhon, Cash ,750000,25000,725000,paid,Inactive
PAY02319,"Sep 18, 2025",September,STU0487,IELTS,Beginner,Emily,Cash,500000,25000,475000,paid,Inactive
PAY02320,11/09/2025,September,STU0024,english,Beginner,Sarah,Bank Transfer,5000000,,,Paid,Inactive
PAY02321,"Dec 04, 2025",December,STU0191,english,Beginner,Michael,Transfer,650000,100000,550000,paid,Inactive
PAY02322,"Nov 15, 2025",November,STU0443,Speaking,Beginner,David,transfer,750000,,,paid,Active
PAY02323,2025/08/01,August,STU0098,ENG,Intermediate,,Cash,750000,50000,700000,paid,Actve
PAY02324,2025/01/22,January,STU0037,Math,Beginner,Michael,,650000,,,Unpaid,Active
PAY02325,"Apr 04, 2025",April,STU0349,english,Intermediate,SARAH,Bank Transfer,650000,,,Unpaid,active
PAY02326,2025-02-25,February,STU0285,ENG,Beginner,Michael,E-Wallet,750000,25000,725000,Paid,Actve
PAY02327,2025-09-03,September,STU0199,IELTS,Beginner,Sarah,Transfer,500000,25000,475000,Unpaid,active
PAY02328,13/08/2025,August,STU0340,TOEFL,Beginner,Emily,Cash,750000,-50000,800000,paid,Active
PAY02329,"Mar 20, 2025",March,STU0103,English,Intermediate,Jhon,Transfer,700000,25000,675000,Unpaid,Active
PAY02330,26/04/2025,April,STU0225,English,Intermediate,Sarah,,650000,50000,600000,Paid,active
PAY02331,13/10/2025,October,STU0030,Math,Advanced,Sarah,transfer,650000,-50000,700000,paid,Active
PAY02332,13/11/2025,November,STU0462,Math,Advanced,Linda,Cash,700000,50000,650000,Unpaid,Active
PAY02333,2025-10-16,October,STU0115,English,Advanced,SARAH,Cash,750000,-50000,800000,Paid,Actve
PAY02334,2025/10/20,October,STU0231,TOEFL,Advanced, john ,E-Wallet,700000,,,Unpaid,active
PAY02335,2025/11/22,November,STU0451,Grammar,Beginner,Michael,Bank Transfer,750000,25000,725000,paid,Inactive
PAY02336,"Jul 18, 2025",July,STU0222,Speaking,Beginner,John,transfer,650000,50000,600000,Unpaid,Inactive
PAY02337,25/07/2025,July,STU0216,english,Intermediate, john ,transfer,700000,25000,675000,Unpaid,Actve
PAY02338,"Jul 06, 2025",July,STU0371,TOEFL,Beginner,Linda, Cash ,700000,,,Paid,Inactive
PAY02339,"Dec 04, 2025",December,STU0406,english,Intermediate,David,Transfer,750000,-50000,800000,Unpaid,Inactive
PAY02340,2025-08-29,August,STU0464,english,Beginner,Linda,Transfer,5000000,,,Unpaid,Inactive
PAY02341,2025/12/04,December,STU0227,English,Advanced,Linda,transfer,5000000,100000,4900000,paid,Inactive
PAY02342,20/05/2025,May,STU0102,IELTS,Intermediate,Emily,transfer,750000,-50000,800000,Paid,Inactive
PAY02343,"Sep 07, 2025",September,STU0322,English,Advanced,Sarah,,5000000,-50000,5050000,Paid,Active
PAY02344,2025-01-11,January,STU0161,Grammar,Beginner,Michael,Transfer,500000,50000,450000,Unpaid,Active
PAY02345,"Jul 05, 2025",July,STU0361,IELTS,Intermediate,David,Cash,5000000,100000,4900000,paid,Inactive
PAY02346,19/03/2025,March,STU0317,english,Beginner,SARAH,E-Wallet,750000,0,750000,paid,Actve
PAY02347,"Dec 25, 2025",December,STU0076,ENG,Beginner,John,Transfer,650000,0,650000,Unpaid,Actve
PAY02348,2025/07/14,July,STU0419,Grammar,Intermediate,,E-Wallet,650000,0,650000,Paid,Actve
PAY02349,2025/01/11,January,STU0044,Grammar,Beginner,Michael,Transfer,5000000,50000,4950000,paid,active
PAY02350,2025/12/13,December,STU0405,TOEFL,Advanced,Emily,Bank Transfer,650000,0,650000,paid,Active
PAY02351,2025/07/01,July,STU0214,IELTS,Intermediate,David,Transfer,500000,-50000,550000,paid,active
PAY02352,2025-09-24,September,STU0027,TOEFL,Advanced,David,Bank Transfer,750000,50000,700000,Unpaid,Actve
PAY02353,2025-06-22,June,STU0337,ENG,Advanced,Sarah,Bank Transfer,700000,,,paid,Active
PAY02354,2025-03-08,March,STU0103,ENG,Intermediate,Jhon,Cash,5000000,0,5000000,paid,active
PAY02355,2025/12/23,December,STU0438,english,Intermediate,Emily,Transfer,700000,50000,650000,Unpaid,active
PAY02356,10/10/2025,October,STU0468,ENG,Advanced,Sarah,,750000,50000,700000,paid,active
PAY02357,2025-09-18,September,STU0055,TOEFL,Beginner,Michael,Bank Transfer,500000,25000,475000,Paid,Inactive
PAY02358,20/10/2025,October,STU0007,Grammar,Advanced,Sarah,Transfer,500000,0,-500000,paid,Actve
PAY02359,"Nov 20, 2025",November,STU0361,IELTS,Beginner,Sarah,Transfer,500000,-50000,550000,Paid,Active
PAY02360,2025/01/02,January,STU0041,english,Intermediate,SARAH,Transfer,650000,25000,625000,Unpaid,Inactive
PAY02361,2025/12/29,December,STU0148,English,Intermediate,Michael,E-Wallet,5000000,,,Paid,Active
PAY02362,01/04/2025,April,STU0295,TOEFL,Advanced,Sarah, Cash ,700000,25000,675000,Paid,Inactive
PAY02363,"Apr 06, 2025",April,STU0429,Speaking,Advanced,Jhon,E-Wallet,650000,25000,625000,paid,active
PAY02364,2025/04/22,April,STU0272,English,Advanced,David,Bank Transfer,700000,50000,650000,Paid,Active
PAY02365,2025-02-01,February,STU0031,english,Beginner, john ,Cash,750000,50000,700000,paid,Active
PAY02366,"Jun 13, 2025",June,STU0292,Speaking,Advanced,Emily,transfer,5000000,,,Unpaid,Actve
PAY02367,2025/07/09,July,STU0382,TOEFL,Beginner,,Transfer,700000,100000,600000,Paid,active
PAY02368,2025/07/29,July,STU0434,english,Intermediate, john ,transfer,750000,50000,700000,Paid,Inactive
PAY02369,2025/07/17,July,STU0196,IELTS,Intermediate,Emily,Cash,500000,25000,475000,Unpaid,Inactive
PAY02370,19/03/2025,March,STU0242,IELTS,Intermediate,Emily,Transfer,650000,0,-650000,Paid,Actve
PAY02371,20/07/2025,July,STU0098,ENG,Advanced, john ,transfer,700000,-50000,750000,Unpaid,Inactive
PAY02372,2025-09-07,September,STU0166,ENG,Advanced,David,Transfer,700000,0,700000,Paid,Actve
PAY02373,2025/04/21,April,STU0324,IELTS,Intermediate,David, Cash ,750000,0,750000,paid,Actve
PAY02374,2025-11-10,November,STU0175,Grammar,Advanced,Michael,Bank Transfer,5000000,25000,4975000,paid,Actve
PAY02375,2025-02-02,February,STU0108,Grammar,Advanced,Linda,,750000,50000,700000,Unpaid,Actve
PAY02376,"May 24, 2025",May,STU0462,IELTS,Intermediate,,Transfer,5000000,50000,4950000,paid,Inactive
PAY02377,2025/05/08,May,STU0161,Math,Intermediate,Michael,E-Wallet,5000000,100000,4900000,Unpaid,Active
PAY02378,2025/09/28,September,STU0485,Speaking,Beginner, john ,transfer,750000,-50000,800000,Paid,active
PAY02379,31/12/2025,December,STU0115,English,Intermediate,Emily,,700000,0,700000,paid,Actve
PAY02380,15/10/2025,October,STU0161,TOEFL,Advanced,Linda,E-Wallet,700000,50000,650000,paid,Active
PAY02381,2025-06-01,June,STU0145,TOEFL,Intermediate,Jhon, Cash ,650000,-50000,700000,Paid,active
PAY02382,14/05/2025,May,STU0334,english,Beginner,Emily,transfer,650000,50000,600000,Paid,Actve
PAY02383,2025/11/17,November,STU0389,Grammar,Beginner,David,transfer,5000000,25000,4975000,Unpaid,Inactive
PAY02384,2025/12/28,December,STU0166,English,Beginner,John,,700000,25000,675000,Unpaid,Actve
PAY02385,08/07/2025,July,STU0014,english,Advanced,Emily,transfer,700000,,,Paid,active
PAY02386,2025-11-10,November,STU0292,English,Advanced,John, Cash ,700000,50000,650000,paid,Inactive
PAY02387,2025-09-12,September,STU0268,IELTS,Advanced,Linda,Cash,500000,25000,475000,Unpaid,active
PAY02388,2025-06-23,June,STU0253,english,Advanced,John,E-Wallet,750000,50000,700000,Unpaid,Actve
PAY02389,22/12/2025,December,STU0230,IELTS,Beginner,David,Transfer,5000000,0,5000000,Paid,Active
PAY02390,2025-11-27,November,STU0116,ENG,Beginner,John,Transfer,500000,,,Paid,Inactive
PAY02391,"Mar 12, 2025",March,STU0344,english,Beginner,SARAH,,700000,100000,600000,Unpaid,Actve
PAY02392,2025/01/13,January,STU0302,English,Beginner,Linda,E-Wallet,5000000,0,5000000,Unpaid,Active
PAY02393,2025-06-28,June,STU0425,IELTS,Intermediate,Linda,Transfer,5000000,50000,4950000,paid,Active
PAY02394,"Nov 18, 2025",November,STU0199,IELTS,Beginner,,Bank Transfer,700000,-50000,750000,Unpaid,Inactive
PAY02395,"Jun 17, 2025",June,STU0232,English,Intermediate,, Cash ,750000,0,750000,paid,Actve
PAY02396,15/04/2025,April,STU0055,TOEFL,Beginner,, Cash ,500000,0,500000,paid,active
PAY02397,20/12/2025,December,STU0028,TOEFL,Advanced,David,Transfer,5000000,50000,4950000,paid,Active
PAY02398,2025-06-08,June,STU0106,ENG,Advanced,Jhon, Cash ,650000,25000,625000,Unpaid,Actve
PAY02399,20/07/2025,July,STU0147,TOEFL,Beginner,,Cash,750000,100000,650000,Paid,Active
PAY02400,2025-11-14,November,STU0156,ENG,Intermediate,,Transfer,500000,50000,450000,Paid,Active
PAY02401,08/07/2025,July,STU0191,Math,Intermediate,Jhon, Cash ,650000,100000,550000,Paid,active
PAY02402,2025-01-18,January,STU0477,TOEFL,Beginner,John,transfer,700000,25000,675000,Paid,Active
PAY02403,2025-02-27,February,STU0297,Speaking,Intermediate,John, Cash ,650000,100000,550000,paid,Actve
PAY02404,02/02/2025,February,STU0194,English,Beginner, john ,transfer,650000,0,650000,Unpaid,Actve
PAY02405,2025-03-31,March,STU0492,Speaking,Advanced,David, Cash ,5000000,0,5000000,Unpaid,Inactive
PAY02406,2025-05-17,May,STU0230,English,Advanced,John,,700000,25000,675000,paid,Actve
PAY02407,2025/10/14,October,STU0025,Speaking,Intermediate,Sarah,E-Wallet,650000,,,Unpaid,Actve
PAY02408,30/08/2025,August,STU0372,IELTS,Intermediate,Emily,transfer,700000,,,Paid,Actve
PAY02409,2025/07/10,July,STU0345,ENG,Advanced,SARAH,transfer,700000,50000,650000,Unpaid,Actve
PAY02410,"Feb 14, 2025",February,STU0331,ENG,Intermediate,SARAH,,650000,50000,600000,paid,Inactive
PAY02411,"Jan 22, 2025",January,STU0175,IELTS,Advanced,Michael,,5000000,,,Paid,Actve
PAY02412,2025/02/11,February,STU0267,Math,Advanced,John,Bank Transfer,500000,-50000,550000,paid,Inactive
PAY02413,"Apr 27, 2025",April,STU0429,Grammar,Advanced,Jhon,E-Wallet,750000,0,750000,paid,Actve
PAY02414,"Apr 23, 2025",April,STU0055,TOEFL,Advanced, john ,Transfer,750000,,,paid,Inactive
PAY02415,2025-01-01,January,STU0356,Speaking,Beginner,Jhon,Bank Transfer,750000,25000,725000,Paid,Active
PAY02416,2025-04-08,April,STU0107,IELTS,Advanced,Sarah,Cash,500000,0,500000,Unpaid,Actve
PAY02417,2025/03/02,March,STU0358,Speaking,Intermediate,Jhon,Bank Transfer,700000,,,Paid,active
PAY02418,2025/08/08,August,STU0252,English,Intermediate,Emily,Bank Transfer,5000000,-50000,5050000,Paid,active
PAY02419,2025/12/25,December,STU0217,Grammar,Advanced, john ,Cash,750000,-50000,800000,Unpaid,Active
PAY02420,2025-09-07,September,STU0043,TOEFL,Advanced,Sarah,transfer,750000,50000,700000,Unpaid,active
PAY02421,2025/05/04,May,STU0398,ENG,Beginner,,transfer,500000,50000,450000,Paid,Active
PAY02422,17/12/2025,December,STU0479,ENG,Beginner,SARAH,Transfer,5000000,,,Unpaid,active
PAY02423,2025/12/23,December,STU0130,Math,Advanced,SARAH,transfer,5000000,,,Paid,Actve
PAY02424,31/05/2025,May,STU0219,Math,Advanced,Michael,,500000,50000,450000,Paid,Inactive
PAY02425,2025/09/04,September,STU0382,IELTS,Intermediate,John,Bank Transfer,650000,0,650000,Paid,Inactive
PAY02426,2025/06/24,June,STU0359,Math,Beginner,Michael,Transfer,650000,,,Paid,Active
PAY02427,2025/08/13,August,STU0363,Grammar,Advanced,SARAH,Cash,700000,,,Unpaid,Actve
PAY02428,"Jan 18, 2025",January,STU0035,Math,Beginner,David, Cash ,750000,-50000,800000,Unpaid,Actve
PAY02429,25/07/2025,July,STU0045,IELTS,Advanced,Linda,transfer,650000,0,650000,paid,active
PAY02430,"Oct 13, 2025",October,STU0337,IELTS,Advanced,Jhon,Cash,750000,0,750000,paid,Active
PAY02431,29/04/2025,April,STU0360,english,Beginner,Emily,Cash,650000,50000,600000,paid,Active
PAY02432,"Feb 27, 2025",February,STU0451,IELTS,Intermediate,Linda,,5000000,-50000,-5050000,Unpaid,Inactive
PAY02433,2025/04/07,April,STU0089,english,Advanced,SARAH,,750000,100000,650000,Paid,Inactive
PAY02434,08/12/2025,December,STU0035,ENG,Advanced,Sarah,E-Wallet,5000000,25000,4975000,Paid,Inactive
PAY02435,2025/11/17,November,STU0209,English,Intermediate,John,,700000,25000,675000,Unpaid,Actve
PAY02436,15/01/2025,January,STU0429,TOEFL,Advanced,Michael,transfer,700000,100000,600000,paid,Actve
PAY02437,27/11/2025,November,STU0255,Math,Intermediate,,Cash,650000,-50000,700000,Unpaid,Active
PAY02438,2025-10-15,October,STU0143,english,Intermediate, john , Cash ,650000,,,Unpaid,active
PAY02439,"Oct 02, 2025",October,STU0198,IELTS,Intermediate,Emily,Cash,700000,100000,600000,paid,Actve
PAY02440,2025-06-25,June,STU0139,Speaking,Advanced,SARAH,Transfer,700000,,,Unpaid,active
PAY02441,03/05/2025,May,STU0172,english,Intermediate,David,E-Wallet,700000,50000,650000,Unpaid,Inactive
PAY02442,10/11/2025,November,STU0186,Grammar,Beginner, john ,E-Wallet,700000,25000,675000,paid,Inactive
PAY02443,"Mar 02, 2025",March,STU0325,Grammar,Beginner, john ,Bank Transfer,650000,25000,625000,Paid,Actve
PAY02444,"Sep 05, 2025",September,STU0075,Speaking,Advanced,Sarah,Bank Transfer,5000000,100000,4900000,Paid,Actve
PAY02445,2025/10/09,October,STU0479,Speaking,Intermediate, john ,E-Wallet,500000,0,500000,paid,active
PAY02446,2025/09/19,September,STU0219,ENG,Advanced,Sarah,transfer,650000,50000,600000,Unpaid,Actve
PAY02447,2025-06-10,June,STU0390,English,Beginner,Sarah,Bank Transfer,650000,25000,625000,Paid,active
PAY02448,2025-03-07,March,STU0339,English,Beginner,Sarah,Bank Transfer,750000,25000,725000,paid,active
PAY02449,2025/05/26,May,STU0310,Speaking,Advanced,Emily,,650000,25000,625000,Paid,Inactive
PAY02450,"Jan 12, 2025",January,STU0423,english,Beginner,SARAH,E-Wallet,650000,25000,625000,Paid,Inactive
PAY02451,"Feb 16, 2025",February,STU0433,english,Beginner,Linda,transfer,750000,0,750000,paid,Inactive
PAY02452,30/03/2025,March,STU0344,Speaking,Intermediate,,,700000,0,-700000,paid,Actve
PAY02453,17/08/2025,August,STU0210,ENG,Intermediate,Michael, Cash ,650000,0,650000,Unpaid,Actve
PAY02454,"Jan 12, 2025",January,STU0405,Grammar,Intermediate,John,transfer,650000,,,paid,Actve
PAY02455,15/08/2025,August,STU0308,english,Beginner,Jhon,Transfer,700000,25000,675000,Paid,active
PAY02456,2025/06/30,June,STU0461,TOEFL,Intermediate,,transfer,700000,25000,675000,Paid,Inactive
PAY02457,2025-11-27,November,STU0200,Grammar,Intermediate,Jhon,Cash,750000,,,Unpaid,Actve
PAY02458,2025/08/17,August,STU0118,Speaking,Intermediate,David,transfer,500000,100000,400000,Paid,Inactive
PAY02459,23/04/2025,April,STU0390,TOEFL,Beginner,Michael,Cash,500000,100000,400000,paid,Active
